player_name,role,total_runs,total_balls_faced,total_wickets_taken,total_runs_conceded,total_overs_bowled,total_matches_played,matches_played_as_batter,matches_played_as_bowler,matches_won,matches_lost,player_of_match_awards,team,percentage
VR Iyer,Batter,24,41,0,28,30,102,102,0,54,48,0,India,"369,23%"
N Niranjana,Batter,24,60,15,340,476,561,561,0,347,214,0,India,"285,71%"
RW Sims,Batter,24,64,0,21,18,67,67,0,18,49,0,Zimbabwe,"272,73%"
TS Sekhukhune,Batter,24,85,27,875,1150,464,464,0,285,179,0,South Africa,"220,18%"
J Louw,Batter,23,7,0,50,44,459,459,0,283,176,0,South Africa,"766,67%"
LK Ebsary,Batter,23,24,0,0,0,416,416,0,296,120,0,Australia,"489,36%"
Avesh Khan,Batter,23,30,9,330,371,580,580,0,360,220,0,India,"433,96%"
Y van der Westhuizen,Batter,23,39,0,0,0,322,322,0,192,130,0,South Africa,"370,97%"
J Blackwood,Batter,23,43,0,16,18,315,315,0,118,197,0,West Indies,"348,48%"
SJ Massiah,Batter,23,47,0,0,0,58,58,0,27,31,0,United States of America,"328,57%"
Nestor Dhamba,Batter,23,52,11,210,308,50,50,0,27,23,0,Oman,"306,67%"
RD McCann,Batter,23,57,0,0,0,144,144,0,51,93,0,Ireland,"287,50%"
TJ Heggelman,Batter,23,71,2,34,42,69,69,0,22,47,0,Netherlands,"244,68%"
RL Bhudia,Batter,22,15,1,23,48,32,32,0,11,21,0,Kenya,"594,59%"
RM Patidar,Batter,22,18,0,0,0,30,30,0,21,9,0,India,"550,00%"
PKD Chase,Batter,22,33,19,776,668,159,159,0,56,103,0,Ireland,"400,00%"
Shamim Hossain,Batter,22,38,0,8,6,292,292,0,106,186,0,Bangladesh,"366,67%"
Mohammad Salman,Batter,22,40,0,0,0,415,415,0,205,210,0,Pakistan,"354,84%"
S Bhari,Batter,22,52,15,246,402,65,65,0,33,32,0,Nepal,"297,30%"
E Mbofana,Batter,22,56,5,250,269,270,270,0,65,205,0,Zimbabwe,"282,05%"
JM Cox,Batter,22,57,0,0,0,495,495,0,284,211,0,England,"278,48%"
Mosharraf Hossain,Batter,22,64,1,124,153,247,247,0,88,159,0,Bangladesh,"250,00%"
O Thomas,Batter,22,78,30,998,931,418,418,0,162,256,2,West Indies,"220,00%"
BP Nash,Batter,21,21,0,33,30,244,244,0,90,154,0,West Indies,"500,00%"
BA Langston,Batter,21,22,2,70,138,489,489,0,282,207,0,England,"488,37%"
JP Behrendorff,Batter,21,23,16,581,656,474,474,0,332,142,0,Australia,"477,27%"
AC Cummins,Batter,21,23,4,181,203,38,38,0,10,28,0,Canada,"477,27%"
EC Perry,Batter,21,28,0,0,0,244,244,0,127,117,0,New Zealand,"428,57%"
AB Dinda,Batter,21,38,14,618,613,565,565,0,349,216,0,India,"355,93%"
J Patraj,Batter,21,48,2,76,92,32,32,0,9,23,0,Canada,"304,35%"
CJ Metcalfe,Batter,21,54,5,268,358,139,139,0,47,92,0,Ireland,"276,32%"
E Otieno,Batter,21,57,15,479,463,29,29,0,10,19,1,Kenya,"269,23%"
LR Naylor,Batter,20,21,0,0,0,24,24,0,15,9,0,Scotland,"476,19%"
S Nisansala,Batter,20,22,8,209,269,482,482,0,223,259,1,Sri Lanka,"476,19%"
MR Johnson,Batter,20,23,0,0,0,58,58,0,27,31,0,United States of America,"465,12%"
HGV Vare,Batter,20,31,0,0,0,47,47,0,7,40,0,Papua New Guinea,"392,16%"
JA Simpson,Batter,20,32,0,0,0,233,233,0,139,94,0,England,"384,62%"
L Rajadurai,Batter,20,53,0,0,0,33,33,0,6,27,0,Papua New Guinea,"273,97%"
AF Sattaur,Batter,20,63,0,0,0,49,49,0,16,33,0,Canada,"240,96%"
C Viljoen,Batter,19,23,2,14,32,50,50,0,24,26,0,Namibia,"441,86%"
AG Wharf,Batter,19,29,18,403,562,483,483,0,276,207,1,England,"395,83%"
GP Tom,Batter,19,34,4,127,184,56,56,0,10,46,0,Papua New Guinea,"358,49%"
S Jyoti,Batter,19,43,0,0,0,42,42,0,12,30,0,Canada,"306,45%"
LR Johnson,Batter,19,65,0,0,0,399,399,0,155,244,0,West Indies,"226,19%"
Tanvir Ahmed,Batter,18,12,1,45,37,411,411,0,203,208,0,Pakistan,"600,00%"
SG Borthwick,Batter,18,16,1,72,54,292,292,0,173,119,0,England,"529,41%"
TL Chivanga,Batter,18,21,4,187,189,273,273,0,66,207,0,Zimbabwe,"461,54%"
S Khiaoto,Batter,18,24,0,0,0,3,3,0,3,0,0,Thailand,"409,09%"
SSB Magala,Batter,18,25,15,384,362,419,419,0,259,160,2,South Africa,"418,60%"
CC Dalton,Batter,18,27,0,0,0,79,79,0,24,55,0,Ireland,"400,00%"
Jamaluddin Ahmed,Batter,18,31,0,28,24,33,33,0,11,22,0,Bangladesh,"367,35%"
I Wardlaw,Batter,18,33,18,596,622,100,100,0,53,47,0,Scotland,"352,94%"
W Sutherland,Batter,18,33,2,35,53,488,488,0,340,148,0,Australia,"352,94%"
TCB Fernando,Batter,18,39,1,182,220,509,509,0,236,273,0,Sri Lanka,"315,79%"
K Whatham,Batter,18,43,0,0,0,5,5,0,1,4,0,Canada,"295,08%"
Sultan Ahmed,Batter,18,44,0,58,72,83,83,0,29,54,0,United Arab Emirates,"290,32%"
DI Allan,Batter,18,48,0,13,18,39,39,0,13,26,0,Kenya,"272,73%"
SI Kamea,Batter,18,55,28,797,950,63,63,0,12,51,0,Papua New Guinea,"246,58%"
Skhawat Ali,Batter,18,60,0,71,49,11,11,0,3,8,0,Hong Kong,"230,77%"
R MacDonald-Gay,Batter,17,14,1,55,69,490,490,0,282,208,0,England,"548,39%"
SDNS Karunaratne,Batter,17,14,0,0,0,372,372,0,175,197,0,Sri Lanka,"548,39%"
JA Clarkson,Batter,17,24,4,73,75,326,326,0,169,157,0,New Zealand,"414,63%"
Waqar Younis,Batter,17,25,7,181,189,426,426,0,209,217,0,Pakistan,"404,76%"
CP Jack,Batter,17,26,0,21,24,331,331,0,126,205,0,West Indies,"395,35%"
J Sharma,Batter,17,33,0,0,0,396,396,0,239,157,0,India,"340,00%"
Saqlain Mushtaq,Batter,17,39,4,132,166,426,426,0,209,217,0,Pakistan,"303,57%"
OO Bascome,Batter,17,47,0,0,0,1,1,0,1,0,0,Bermuda,"265,63%"
B Shikongo,Batter,17,54,25,755,796,49,49,0,24,25,0,Namibia,"239,44%"
SP Terry,Batter,16,18,0,0,0,124,124,0,40,84,0,Ireland,"470,59%"
Ankur Sharma,Batter,16,31,0,0,0,1,1,0,0,1,0,Hong Kong,"340,43%"
SJ Andrews,Batter,16,36,0,13,24,416,416,0,296,120,0,Australia,"307,69%"
JH Desai,Batter,16,38,0,0,0,46,46,0,23,23,0,United States of America,"296,30%"
Nuzhat Tasnia,Batter,16,43,0,0,0,141,141,0,48,93,0,Bangladesh,"271,19%"
N Ifill,Batter,16,44,0,90,79,40,40,0,10,30,0,Canada,"266,67%"
F Walters,Batter,16,48,0,0,0,247,247,0,91,156,0,West Indies,"250,00%"
SK Dolawatte,Batter,16,56,3,56,78,464,464,0,216,248,0,Sri Lanka,"222,22%"
MM Iqbal,Batter,16,58,0,45,36,99,99,0,53,46,0,Scotland,"216,22%"
SE Aley,Batter,15,8,2,29,63,62,62,0,41,21,0,Australia,"652,17%"
IECM Wong,Batter,15,9,4,122,118,428,428,0,246,182,0,England,"625,00%"
Zafar Gohar,Batter,15,15,2,56,61,437,437,0,212,225,0,Pakistan,"500,00%"
SA Millanta,Batter,15,19,3,164,153,495,495,0,346,149,0,Australia,"441,18%"
F Tunnicliffe,Batter,15,21,0,0,0,214,214,0,133,81,0,South Africa,"416,67%"
RD Steede,Batter,15,22,1,54,84,2,2,0,1,1,0,Bermuda,"405,41%"
HM Watson,Batter,15,26,0,25,43,329,329,0,170,159,0,New Zealand,"365,85%"
JB Reva,Batter,15,27,6,165,192,49,49,0,9,40,0,Papua New Guinea,"357,14%"
EMDY Munaweera,Batter,15,29,0,0,0,459,459,0,215,244,0,Sri Lanka,"340,91%"
I Dulani,Batter,15,35,0,0,0,428,428,0,200,228,0,Sri Lanka,"300,00%"
RM van Oosterom,Batter,15,38,0,0,0,85,85,0,25,60,0,Netherlands,"283,02%"
AM McCarthy,Batter,15,41,0,10,12,79,79,0,28,51,0,West Indies,"267,86%"
J Post,Batter,15,52,0,0,0,85,85,0,25,60,0,Netherlands,"223,88%"
HD Rutherford,Batter,15,56,0,0,0,438,438,0,227,211,0,New Zealand,"211,27%"
ML Patel,Batter,15,61,0,0,0,34,34,0,11,23,0,Kenya,"197,37%"
G Chapple,Batter,14,7,0,14,24,474,474,0,272,202,0,England,"666,67%"
Muhammad Jawadullah,Batter,14,15,7,316,288,92,92,0,31,61,0,United Arab Emirates,"482,76%"
A Valthapa,Batter,14,22,0,0,0,15,15,0,5,10,0,United Arab Emirates,"388,89%"
O Davidson,Batter,14,33,0,30,54,33,33,0,18,15,0,Scotland,"297,87%"
J Da Silva,Batter,14,35,0,0,0,79,79,0,28,51,0,West Indies,"285,71%"
MD du Preez,Batter,14,45,0,0,0,47,47,0,24,23,0,Namibia,"237,29%"
IPP Batuwitarachchi,Batter,14,51,0,0,0,76,76,0,27,49,0,United Arab Emirates,"215,38%"
FC Jonas,Batter,14,57,18,820,1077,428,428,0,222,206,0,New Zealand,"197,18%"
L Cheatle,Batter,13,13,2,142,154,428,428,0,303,125,0,Australia,"500,00%"
NK Crafton,Batter,13,17,0,0,0,135,135,0,53,82,0,West Indies,"419,35%"
HHC Gunaratne,Batter,13,20,8,169,205,372,372,0,175,197,1,Sri Lanka,"393,94%"
GM Harris,Batter,13,22,8,144,249,450,450,0,315,135,0,Australia,"371,43%"
OEG Baartman,Batter,13,24,6,103,154,424,424,0,262,162,0,South Africa,"351,35%"
RD Chahar,Batter,13,26,3,58,62,75,75,0,41,34,0,India,"333,33%"
Usman Salahuddin,Batter,13,28,0,0,0,415,415,0,205,210,0,Pakistan,"317,07%"
D Joseph,Batter,13,32,5,174,202,29,29,0,8,21,0,Canada,"288,89%"
AA Shafique,Batter,13,33,0,0,0,43,43,0,24,19,0,Oman,"282,61%"
I van der Woning,Batter,13,35,2,140,142,85,85,0,25,60,0,Netherlands,"270,83%"
MC Patel,Batter,13,35,0,54,82,68,68,0,38,30,0,India,"270,83%"
MMA Jonkman,Batter,13,38,1,21,26,11,11,0,4,7,0,Netherlands,"254,90%"
FR Davies,Batter,13,42,11,316,439,476,476,0,273,203,0,England,"236,36%"
HIS Mendis,Batter,13,50,0,0,0,347,347,0,161,186,0,Sri Lanka,"206,35%"
TW Hartley,Batter,12,9,0,48,60,283,283,0,168,115,0,England,"571,43%"
TS Nethula,Batter,12,11,5,250,268,359,359,0,185,174,0,New Zealand,"521,74%"
GI Maiden,Batter,12,14,0,0,0,89,89,0,48,41,0,Scotland,"461,54%"
S Daniel,Batter,12,29,0,0,0,182,182,0,79,103,0,Sri Lanka,"292,68%"
HRA Rainey,Batter,12,35,9,145,172,97,97,0,52,45,0,Scotland,"250,00%"
AH Maqsood,Batter,12,36,20,257,383,97,97,0,52,45,1,Scotland,"250,00%"
S Dhamala,Batter,12,40,0,0,0,7,7,0,4,3,0,Nepal,"230,77%"
NS Poonia,Batter,12,42,0,0,0,88,88,0,47,41,0,Scotland,"222,22%"
MM Penfold,Batter,12,52,10,447,540,428,428,0,222,206,0,New Zealand,"187,50%"
AJ Ireland,Batter,12,64,16,612,674,249,249,0,60,189,0,Zimbabwe,"157,89%"
SC Kuggeleijn,Batter,11,6,5,62,87,415,415,0,218,197,0,New Zealand,"647,06%"
SV Bahutule,Batter,11,13,0,24,19,534,534,0,330,204,0,India,"458,33%"
Javeria Rauf,Batter,11,16,1,47,40,456,456,0,221,235,0,Pakistan,"407,41%"
S Siegers,Batter,11,19,9,243,283,85,85,0,25,60,0,Netherlands,"366,67%"
Saad Ali,Batter,11,23,0,0,0,335,335,0,166,169,0,Pakistan,"323,53%"
MG Neser,Batter,11,29,3,239,224,512,512,0,356,156,0,Australia,"275,00%"
L Wood,Batter,10,10,0,63,61,72,72,0,40,32,0,England,"500,00%"
A Ashok,Batter,10,12,1,65,61,245,245,0,127,118,0,New Zealand,"454,55%"
GC Tonge,Batter,10,16,6,229,307,355,355,0,138,217,0,West Indies,"384,62%"
Mukesh Kumar,Batter,10,17,5,221,249,580,580,0,360,220,0,India,"370,37%"
RS Vandort,Batter,10,17,0,0,0,372,372,0,175,197,0,Sri Lanka,"370,37%"
JW Ogle-Thomas,Batter,10,17,0,0,0,308,308,0,118,190,0,West Indies,"370,37%"
Ansh Tandon,Batter,10,18,0,0,0,1,1,0,1,0,0,United Arab Emirates,"357,14%"
SW Currie,Batter,10,19,3,87,126,85,85,0,46,39,0,Scotland,"344,83%"
RO Hussain,Batter,10,20,0,0,0,56,56,0,31,25,0,Scotland,"333,33%"
W Jaffer,Batter,10,23,0,0,0,539,539,0,331,208,0,India,"294,12%"
A Martin,Batter,10,29,13,300,447,422,422,0,163,259,1,West Indies,"256,41%"
T Muzarabani,Batter,10,32,8,195,256,267,267,0,64,203,0,Zimbabwe,"238,10%"
TR Ambrose,Batter,10,34,0,0,0,461,461,0,263,198,0,England,"227,27%"
MA Aponso,Batter,10,45,10,381,431,498,498,0,231,267,0,Sri Lanka,"181,82%"
R Slater,Batter,9,10,1,35,51,15,15,0,11,4,0,Scotland,"473,68%"
Zahid Mahmood,Batter,9,12,4,221,218,317,317,0,160,157,0,Pakistan,"428,57%"
VB van Jaarsveld,Batter,9,16,0,0,0,399,399,0,247,152,0,South Africa,"360,00%"
HR Johnson,Batter,9,21,1,70,67,58,58,0,27,31,0,United States of America,"300,00%"
Ethan D'Souza,Batter,9,21,0,0,0,22,22,0,6,16,0,United Arab Emirates,"290,32%"
BJ Currie,Batter,9,22,18,266,411,85,85,0,46,39,1,Scotland,"290,32%"
F Kasteni,Batter,9,24,0,0,0,230,230,0,56,174,0,Zimbabwe,"272,73%"
H Shah,Batter,9,25,0,55,60,34,34,0,16,18,0,Nepal,"264,71%"
Lovepreet Singh,Batter,9,26,0,0,0,22,22,0,6,16,0,United Arab Emirates,"257,14%"
D Murphy,Batter,9,28,0,0,0,100,100,0,53,47,0,Scotland,"243,24%"
KE Broadmore,Batter,9,34,1,61,74,149,149,0,79,70,0,New Zealand,"209,30%"
Faisal Athar,Batter,9,39,0,0,0,327,327,0,164,163,0,Pakistan,"187,50%"
C Abel,Batter,9,47,5,96,156,79,79,0,43,36,0,Scotland,"160,71%"
Rashid Zia,Batter,9,58,0,75,59,58,58,0,27,31,0,United States of America,"134,33%"
Mrittunjoy Chowdhury,Batter,8,11,0,68,51,145,145,0,51,94,0,Bangladesh,"421,05%"
ADJ Pitcher,Batter,8,12,0,38,38,6,6,0,2,4,0,Bermuda,"400,00%"
BP Kruger,Batter,8,12,0,23,21,21,21,0,7,14,0,Netherlands,"400,00%"
JI de Villiers,Batter,8,16,3,140,126,49,49,0,24,25,0,Namibia,"333,33%"
SJ Elliott,Batter,8,16,0,0,0,409,409,0,291,118,0,Australia,"333,33%"
KK Ahmed,Batter,8,17,14,423,435,560,560,0,347,213,0,India,"320,00%"
CA Reid,Batter,8,18,1,64,81,58,58,0,27,31,0,United States of America,"307,69%"
RO Hinds,Batter,8,19,0,37,68,318,318,0,120,198,0,West Indies,"296,30%"
SB Bangar,Batter,8,19,0,60,68,104,104,0,55,49,0,India,"296,30%"
Dilara Akter,Batter,8,19,0,0,0,60,60,0,18,42,0,Bangladesh,"296,30%"
NJ Coffey,Batter,8,20,0,0,0,61,61,0,20,41,0,Ireland,"285,71%"
H Davids,Batter,8,25,0,0,0,343,343,0,205,138,0,South Africa,"242,42%"
PY Lavine,Batter,8,26,0,14,12,331,331,0,126,205,0,West Indies,"235,29%"
KH Butt,Batter,8,29,0,0,0,11,11,0,3,8,0,Hong Kong,"216,22%"
R Ntozakhe,Batter,8,30,21,582,912,464,464,0,285,179,0,South Africa,"210,53%"
RH Scholte,Batter,8,31,0,0,0,51,51,0,16,35,0,Netherlands,"205,13%"
SKW Kelly,Batter,7,5,2,74,84,5,5,0,2,3,0,Bermuda,"583,33%"
DSK Madushanka,Batter,7,6,3,26,39,294,294,0,137,157,0,Sri Lanka,"538,46%"
GA Manou,Batter,7,6,0,0,0,135,135,0,98,37,0,Australia,"538,46%"
DG Blampied,Batter,7,13,0,78,79,4,4,0,1,3,0,Jersey,"350,00%"
N Rana,Batter,7,14,0,10,18,75,75,0,41,34,0,India,"333,33%"
Shawaal Zulfiqar,Batter,7,15,0,0,0,192,192,0,96,96,0,Pakistan,"318,18%"
J Glasgow,Batter,7,17,0,9,12,392,392,0,152,240,0,West Indies,"291,67%"
Naved Latif,Batter,7,17,0,0,0,403,403,0,199,204,0,Pakistan,"291,67%"
V Shetty,Batter,7,17,0,0,0,76,76,0,27,49,0,United Arab Emirates,"291,67%"
Zeeshan Siddiqi,Batter,7,21,0,0,0,23,23,0,6,17,0,Canada,"250,00%"
Hasibul Hossain,Batter,7,23,1,121,107,239,239,0,85,154,0,Bangladesh,"233,33%"
NA Rock,Batter,7,25,0,0,0,115,115,0,38,77,0,Ireland,"218,75%"
ADR Campbell,Batter,7,25,0,0,0,112,112,0,28,84,0,Zimbabwe,"218,75%"
D Prins,Batter,7,40,0,0,0,65,65,0,21,44,0,Netherlands,"148,94%"
S Dhakal,Batter,7,44,4,149,229,43,43,0,19,24,0,Nepal,"137,25%"
NA Statham,Batter,7,45,0,0,0,75,75,0,22,53,0,Netherlands,"134,62%"
CR Foggo,Batter,6,5,0,0,0,1,1,0,1,0,0,Bermuda,"545,45%"
SO Dowrich,Batter,6,8,0,0,0,71,71,0,27,44,0,West Indies,"428,57%"
MJ Humphreys,Batter,6,9,1,113,109,143,143,0,50,93,0,Ireland,"400,00%"
MT Chinouya,Batter,6,9,1,50,68,234,234,0,57,177,0,Zimbabwe,"400,00%"
M Commins,Batter,6,13,0,0,0,94,94,0,30,64,0,Ireland,"315,79%"
SR Thadani,Batter,6,13,0,21,19,30,30,0,14,16,0,United States of America,"315,79%"
TJG Pringle,Batter,6,14,2,222,200,41,41,0,14,27,0,Netherlands,"300,00%"
J Logtenberg,Batter,6,15,3,18,36,384,384,0,234,150,0,South Africa,"285,71%"
JE Dunford,Batter,6,17,0,0,0,4,4,0,1,3,0,Jersey,"260,87%"
MJ North,Batter,6,19,0,16,18,392,392,0,280,112,0,Australia,"240,00%"
MQ Sheikh,Batter,6,21,0,0,0,25,25,0,16,9,0,Scotland,"222,22%"
AK Peters,Batter,6,29,1,72,88,390,390,0,152,238,0,West Indies,"171,43%"
Joginder Sharma,Batter,5,2,1,50,68,304,304,0,174,130,0,India,"714,29%"
RT Lyons,Batter,5,3,1,41,62,27,27,0,17,10,0,Scotland,"625,00%"
Naumanullah,Batter,5,4,0,0,0,306,306,0,154,152,0,Pakistan,"555,56%"
MKDI Amerasinghe,Batter,5,7,10,339,391,427,427,0,200,227,0,Sri Lanka,"416,67%"
RT Crandon,Batter,5,9,0,0,0,355,355,0,138,217,0,West Indies,"357,14%"
Jubair Hossain,Batter,5,10,4,115,115,281,281,0,101,180,0,Bangladesh,"333,33%"
NA Moodley,Batter,5,10,0,0,0,103,103,0,67,36,0,South Africa,"333,33%"
Aijaz Ali,Batter,5,11,0,0,0,58,58,0,27,31,0,United States of America,"312,50%"
RK Whelan,Batter,5,12,2,105,95,128,128,0,43,85,0,Ireland,"294,12%"
MJ Fourie,Batter,5,13,0,52,81,128,128,0,43,85,0,Ireland,"277,78%"
N Fernandes,Batter,5,13,0,0,0,74,74,0,26,48,0,United Arab Emirates,"277,78%"
SG Whittingham,Batter,5,15,6,192,226,96,96,0,51,45,0,Scotland,"250,00%"
W O'Rourke,Batter,5,15,8,258,287,401,401,0,208,193,0,New Zealand,"250,00%"
JN Hamilton,Batter,5,16,0,0,0,218,218,0,79,139,0,West Indies,"238,10%"
Tanbir Hayder,Batter,5,17,0,67,60,207,207,0,76,131,0,Bangladesh,"227,27%"
N Kruger,Batter,5,20,0,0,0,69,69,0,22,47,0,Netherlands,"200,00%"
K Sonavale,Batter,5,29,2,4,15,29,29,0,15,14,0,Oman,"147,06%"
P Roy,Batter,5,34,1,28,34,231,231,0,133,98,0,India,"128,21%"
CK Hooper,Batter,4,3,1,89,72,46,46,0,15,31,0,Canada,"571,43%"
A van der Merwe,Batter,4,4,2,79,126,140,140,0,47,93,0,Ireland,"500,00%"
H Graham,Batter,4,5,1,30,48,491,491,0,343,148,0,Australia,"444,44%"
Nahid Rana,Batter,4,5,2,86,104,167,167,0,60,107,0,Bangladesh,"444,44%"
Kaynat Hafeez,Batter,4,6,0,0,0,5,5,0,4,1,0,Pakistan,"400,00%"
T Gwandu,Batter,4,8,0,38,24,242,242,0,58,184,0,Zimbabwe,"333,33%"
Talha Jubair,Batter,4,8,0,73,77,95,95,0,32,63,0,Bangladesh,"333,33%"
S Immadi,Batter,4,9,4,156,272,57,57,0,27,30,0,United States of America,"307,69%"
HAPW Jayawardene,Batter,4,10,0,0,0,267,267,0,125,142,0,Sri Lanka,"285,71%"
SD Heazlett,Batter,4,11,0,0,0,260,260,0,191,69,0,Australia,"266,67%"
Sania Khan,Batter,4,12,2,76,111,416,416,0,205,211,0,Pakistan,"250,00%"
RW Staple,Batter,4,13,2,78,61,58,58,0,27,31,0,United States of America,"235,29%"
A Munisar,Batter,4,13,0,9,7,282,282,0,108,174,0,West Indies,"235,29%"
BB Seebaran,Batter,4,14,1,132,108,40,40,0,10,30,0,Canada,"222,22%"
H Durham,Batter,4,14,2,48,62,5,5,0,2,3,0,Bermuda,"222,22%"
Rony Talukdar,Batter,4,15,0,0,0,145,145,0,51,94,0,Bangladesh,"210,53%"
Sufyan Mehmood,Batter,4,16,0,10,9,46,46,0,25,21,0,Oman,"200,00%"
MWA van Nierop,Batter,4,16,0,0,0,50,50,0,16,34,0,Netherlands,"200,00%"
Muhammad Farooq,Batter,4,16,0,68,81,55,55,0,22,33,0,United Arab Emirates,"200,00%"
Z Groenewald,Batter,4,19,6,110,151,52,52,0,25,27,0,Namibia,"173,91%"
VAB Tewarie,Batter,4,22,0,0,0,69,69,0,22,47,0,Netherlands,"153,85%"
PLS Gamage,Batter,4,27,10,397,418,454,454,0,212,242,0,Sri Lanka,"129,03%"
HL Baker,Batter,3,3,1,78,82,490,490,0,282,208,0,England,"500,00%"
Pankaj Singh,Batter,3,3,0,45,44,67,67,0,38,29,0,India,"500,00%"
S Sriram,Batter,3,5,3,43,56,304,304,0,174,130,0,India,"375,00%"
A le Breton,Batter,3,6,0,0,0,207,207,0,128,79,0,South Africa,"333,33%"
DOD Rikhi,Batter,3,6,0,0,0,9,9,0,4,5,0,United States of America,"333,33%"
J Yadav,Batter,3,7,1,61,86,343,343,0,202,141,0,India,"300,00%"
PT Collins,Batter,3,10,12,354,442,424,424,0,164,260,0,West Indies,"230,77%"
D Soraine,Batter,3,10,1,38,55,32,32,0,9,23,0,Canada,"230,77%"
B Siddharth,Batter,3,10,2,26,57,29,29,0,15,14,0,Oman,"230,77%"
KA Blackwell,Batter,3,11,0,0,0,409,409,0,291,118,0,Australia,"214,29%"
D Gamage,Batter,3,11,1,59,70,331,331,0,158,173,0,Sri Lanka,"214,29%"
HML Madushani,Batter,3,15,0,0,0,481,481,0,222,259,0,Sri Lanka,"166,67%"
KHRK Fernando,Batter,3,15,1,41,68,467,467,0,217,250,0,Sri Lanka,"166,67%"
O Chare,Batter,3,18,3,91,116,237,237,0,57,180,0,Zimbabwe,"142,86%"
Ebadat Hossain,Batter,3,18,21,453,505,282,282,0,102,180,0,Bangladesh,"142,86%"
Sagar Pun,Batter,3,20,0,0,0,58,58,0,29,29,0,Nepal,"130,43%"
CK Kruger,Batter,3,21,0,0,0,11,11,0,3,8,0,Hong Kong,"125,00%"
A Shamshudeen,Batter,3,30,0,24,18,15,15,0,2,13,0,Canada,"90,91%"
K Kamyuka,Batter,2,2,5,48,47,36,36,0,9,27,0,Canada,"500,00%"
K Gowtham,Batter,2,3,1,51,50,75,75,0,41,34,0,India,"400,00%"
C Prathyusha,Batter,2,3,1,60,56,52,52,0,32,20,0,India,"400,00%"
RJ Rolls,Batter,2,4,0,0,0,329,329,0,170,159,0,New Zealand,"333,33%"
LJ Hamilton,Batter,2,4,0,67,52,291,291,0,149,142,0,New Zealand,"333,33%"
KR Sen,Batter,2,4,2,37,33,285,285,0,162,123,0,India,"333,33%"
JA Turner,Batter,2,5,2,70,70,495,495,0,284,211,0,England,"285,71%"
KC Hodsoll,Batter,2,6,1,28,30,8,8,0,2,6,0,Bermuda,"250,00%"
JN Rhodes,Batter,2,6,0,0,0,184,184,0,118,66,0,South Africa,"250,00%"
U Thimashini,Batter,2,6,0,0,0,158,158,0,72,86,0,Sri Lanka,"250,00%"
GH O'Brien,Batter,2,6,3,32,62,1,1,0,1,0,0,Bermuda,"250,00%"
Z Mali,Batter,2,7,4,81,139,464,464,0,285,179,0,South Africa,"222,22%"
JNK Shannon,Batter,2,8,0,0,0,21,21,0,7,14,0,Ireland,"200,00%"
BR Dorey,Batter,2,9,2,147,169,489,489,0,341,148,0,Australia,"181,82%"
D Lakshan,Batter,2,9,0,12,12,204,204,0,92,112,0,Sri Lanka,"181,82%"
Fahad Nawaz,Batter,2,10,0,0,0,93,93,0,31,62,0,United Arab Emirates,"166,67%"
JM Willathgamuwa,Batter,2,10,3,63,94,30,30,0,14,16,0,United States of America,"166,67%"
Umran Malik,Batter,2,11,13,408,381,551,551,0,339,212,0,India,"153,85%"
PG Gillespie,Batter,2,11,0,0,0,149,149,0,53,96,0,Ireland,"153,85%"
Akhil Kumar,Batter,2,11,4,84,106,27,27,0,7,20,0,Canada,"153,85%"
Tareq Aziz,Batter,2,11,2,35,53,48,48,0,14,34,0,Bangladesh,"153,85%"
PA Desai,Batter,2,12,6,115,181,46,46,0,15,31,0,Canada,"142,86%"
KL Rolton,Batter,2,12,0,0,0,416,416,0,296,120,0,Australia,"142,86%"
RA Lewis,Batter,2,13,1,31,31,139,139,0,47,92,0,Ireland,"133,33%"
Hussain Talat,Batter,2,14,0,17,13,315,315,0,159,156,0,Pakistan,"125,00%"
HE Whelan,Batter,2,16,0,25,42,61,61,0,20,41,0,Ireland,"111,11%"
J Pashley,Batter,2,17,0,0,0,65,65,0,21,44,0,Netherlands,"100,00%"
M Prasidh Krishna,Batter,2,18,30,756,819,572,572,0,355,217,1,India,"100,00%"
SC Meaker,Batter,2,18,2,113,117,292,292,0,173,119,0,England,"100,00%"
Nasir Javed,Batter,2,20,0,0,0,58,58,0,27,31,0,United States of America,"90,91%"
HWR Cartwright,Batter,2,23,0,0,0,376,376,0,270,106,0,Australia,"80,00%"
GJ McCarter,Batter,1,1,0,38,48,120,120,0,39,81,0,Ireland,"500,00%"
G Onions,Batter,1,2,4,189,215,496,496,0,284,212,0,England,"333,33%"
JW Wilson,Batter,1,2,1,68,54,291,291,0,149,142,0,New Zealand,"333,33%"
LE Milliken,Batter,1,3,1,37,49,329,329,0,170,159,0,New Zealand,"250,00%"
Alawi Shukri,Batter,1,3,0,0,0,74,74,0,26,48,0,United Arab Emirates,"250,00%"
G Fontenla,Batter,1,3,3,65,102,59,59,0,33,26,0,Scotland,"250,00%"
Tharika Sewwandi,Batter,1,3,0,14,13,263,263,0,124,139,0,Sri Lanka,"250,00%"
Khaled Ahmed,Batter,1,4,3,72,80,327,327,0,127,200,0,Bangladesh,"200,00%"
Zakir Hasan,Batter,1,5,0,0,0,327,327,0,127,200,0,Bangladesh,"166,67%"
LC Romero,Batter,1,7,1,52,26,58,58,0,27,31,0,United States of America,"125,00%"
EJB Miles,Batter,1,7,4,117,120,4,4,0,1,3,0,Jersey,"125,00%"
